1,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,activation
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,-1,0.01112499088048935
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,-1,-1,1,0.011903178878128529
-1,-1,-1,-1,-1,1,1,-1,-1,-1,-1,1,1,1,1,-1,0.010846907272934914
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,-1,0.010441884398460388
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,-1,1,0.01113782450556755
-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,1,-1,-1,1,-1,0.009622478857636452
-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,1,1,-1,0.010938181541860104
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,-1,1,1,-1,0.010409536771476269
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,-1,1,1,0.010938768275082111
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,-1,1,1,1,1,0.011426800861954689
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,-1,1,0.012224450707435608
-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,-1,1,1,1,0.011630232445895672
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,1,-1,-1,0.010391999036073685
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,-1,-1,1,-1,0.009351851418614388
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,-1,-1,0.010282616131007671
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,-1,1,1,0.010519875213503838
-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,1,-1,-1,0.010598749853670597
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,-1,0.008548571728169918
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,-1,1,1,0.009401664137840271
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,-1,0.009043948724865913
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,-1,1,1,1,0.009664508514106274
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,-1,-1,-1,0.009607530198991299
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,-1,0.009272455237805843
-1,-1,-1,-1,-1,1,1,-1,1,-1,1,-1,1,1,1,1,0.009817635640501976
