0,1,2,4,5,7,9,10,11,15,16,17,18,19,activation
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,-1,-1,1,0.009994118008762598
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,-1,1,1,-1,0.010566419921815395
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,-1,1,1,0.009490189142525196
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,-1,-1,0.01177931483834982
-1,-1,-1,-1,-1,-1,1,-1,-1,-1,1,1,1,1,0.010163979604840279
-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,-1,-1,0.011545427143573761
-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,-1,1,-1,0.010307411663234234
-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,-1,0.011131140403449535
-1,-1,-1,-1,-1,-1,1,-1,-1,1,-1,1,1,1,0.01024190615862608
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,-1,1,-1,0.010700810700654984
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,-1,0.012453671544790268
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,-1,1,0.011762558482587337
-1,-1,-1,-1,-1,-1,1,-1,-1,1,1,1,1,-1,0.011593882304926714
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,-1,1,1,0.008305267430841923
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,-1,-1,0.01037311041727662
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,-1,0.009819183498620987
-1,-1,-1,-1,-1,-1,1,-1,1,-1,-1,1,1,1,0.00904320739209652
-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,-1,-1,-1,0.01032575499266386
-1,-1,-1,-1,-1,-1,1,-1,1,-1,1,1,1,-1,0.0102473353035748
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,-1,1,0.009854894131422043
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,-1,1,-1,0.00981231965124607
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,-1,1,0.01072437409311533
-1,-1,-1,-1,-1,-1,1,-1,1,1,-1,1,1,-1,0.010150748305022717
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,-1,0.010931895580142736
-1,-1,-1,-1,-1,-1,1,-1,1,1,1,-1,-1,1,0.010098772123456001
-1,-1,-1,-1,-1,-1,1,1,-1,-1,-1,1,-1,1,0.009958176873624325
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,-1,0.010700203478336334
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,-1,1,0.009660514071583748
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,-1,1,1,0.00894869522502025
-1,-1,-1,-1,-1,-1,1,1,-1,-1,1,1,1,1,0.009264015592634678
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,-1,0.010815843939781189
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,-1,1,0.009851699694991112
-1,-1,-1,-1,-1,-1,1,1,-1,1,-1,-1,1,1,0.008876742795109749
