4,6,9,11,12,14,15,16,17,18,19,activation
-1,-1,1,-1,1,-1,1,-1,-1,1,-1,0.00949276126921177
-1,-1,1,-1,1,-1,1,-1,-1,1,1,0.009986833669245243
-1,-1,1,-1,1,-1,1,-1,1,-1,-1,0.010857386824985346
-1,-1,1,-1,1,-1,1,-1,1,-1,1,0.01109003322198987
-1,-1,1,-1,1,-1,1,-1,1,1,-1,0.010406906716525555
-1,-1,1,-1,1,-1,1,-1,1,1,1,0.010599271083871523
-1,-1,1,-1,1,-1,1,1,-1,-1,-1,0.009339086711406708
-1,-1,1,-1,1,-1,1,1,-1,-1,1,0.010088021866977215
-1,-1,1,-1,1,-1,1,1,-1,1,-1,0.009105071658268571
-1,-1,1,-1,1,-1,1,1,-1,1,1,0.00932050243552242
-1,-1,1,-1,1,-1,1,1,1,-1,-1,0.01043711043894291
-1,-1,1,-1,1,-1,1,1,1,-1,1,0.010702044570020266
-1,-1,1,-1,1,-1,1,1,1,1,-1,0.009857648828377327
-1,-1,1,-1,1,-1,1,1,1,1,1,0.01011090570439895
-1,-1,1,-1,1,1,-1,-1,-1,-1,-1,0.009915220085531473
-1,-1,1,-1,1,1,-1,-1,-1,-1,1,0.01023670689513286
-1,-1,1,-1,1,1,-1,-1,-1,1,-1,0.009344985708594322
-1,-1,1,-1,1,1,-1,-1,-1,1,1,0.009697808884084225
-1,-1,1,-1,1,1,-1,-1,1,-1,-1,0.01048057417695721
-1,-1,1,-1,1,1,-1,-1,1,-1,1,0.011069746688008308
-1,-1,1,-1,1,1,-1,-1,1,1,-1,0.009925264865159988
-1,-1,1,-1,1,1,-1,-1,1,1,1,0.010446323663927615
-1,-1,1,-1,1,1,-1,1,-1,-1,-1,0.009267095942050219
-1,-1,1,-1,1,1,-1,1,-1,1,-1,0.008837785106152296
-1,-1,1,-1,1,1,-1,1,-1,1,1,0.00912556890398264
-1,-1,1,-1,1,1,-1,1,1,-1,-1,0.010138069900373617
-1,-1,1,-1,1,1,-1,1,1,-1,1,0.010375306010246277
